state,district,soil type,crop,n,p,k,temperature,humidity,rainfall,recommendation,accuracy,yield
Kerala,Kozhikode,Black Soil,Cotton,73.26297626468025,42.70932386406344,45.931193925724294,29.224826001964136,52.494476091752034,759.2222675657332,Cotton,88.94731017742917,2203.039186296166
Tamil Nadu,Madurai,Alluvial Soil,Rice,95.54236457564984,38.677682137561945,83.86166716285045,21.211434582547444,92.83475808938302,1217.7464510435266,Rice,89.46211231639323,4404.539374929828
Gujarat,Vadodara,Sandy Soil,Rice,101.18972865728651,33.332736517801976,33.70211239039037,23.23372036976938,87.5493178268058,1246.5485850556202,Rice,95.25152559194723,3750.2583619563793
Karnataka,Tumkur,Red Soil,Millet,68.92995121722353,35.89869289848596,48.23335625973423,28.623960036454918,65.43401976010415,389.8795147167608,Millet,85.89994036768833,1770.8868500369044
Karnataka,Mysuru,Alluvial Soil,Rice,103.69883930694229,38.77724086087362,25.01508324801484,28.384225989279493,81.11724413139507,1240.522771415898,Rice,87.29953803919157,3627.7254375688117
Karnataka,Bengaluru,Sandy Soil,Wheat,94.06275399176,51.046960824938864,26.80167132319699,23.372908144998668,39.5709160784702,822.0609112234077,Wheat,96.62982563981565,3624.6210562745323
Gujarat,Vadodara,Clay Soil,Sugarcane,103.09386397728701,71.5552560387751,35.34229082384102,28.088031205733365,68.2094226031264,1200.4320906342396,Sugarcane,86.6396525505426,4514.377707880042
Gujarat,Vadodara,Black Soil,Millet,57.38964107997896,28.107654248192436,25.6633045595401,25.67478101113152,46.24691344223009,539.8038878469181,Millet,97.25902542975429,1112.1210630984974
Gujarat,Surat,Alluvial Soil,Rice,106.45392113331295,35.52489619508713,53.0353075968466,24.913600776083538,81.33902948052881,1125.6961659800118,Rice,85.12230915341947,3951.5431295864223
Tamil Nadu,Erode,Sandy Soil,Groundnut,36.84326696223759,41.099179142031645,69.58182959858135,25.901914448559396,63.36315826355107,617.6157702840069,Groundnut,97.9965477543684,2036.1707295675062
Kerala,Thrissur,Alluvial Soil,Rice,96.61099612380357,21.033461393860307,37.05848444246611,25.205544903264936,82.05420584094541,1168.6237224923832,Rice,92.75775548005716,3066.938736966271
Maharashtra,Pune,Alluvial Soil,Millet,48.928537842415736,24.024981966161253,54.83222151146017,31.45150915686553,54.3776852479984,516.2116997841695,Millet,90.06794852603437,1177.2587204441256
Tamil Nadu,Madurai,Sandy Soil,Cotton,64.95714784550107,57.09657733914438,24.392318363340976,27.04927907133219,58.206839305726405,814.583237579478,Cotton,91.5931184802211,2168.9295124032446
Maharashtra,Nagpur,Black Soil,Sugarcane,85.2926473898834,50.84792923957614,34.222712805860276,29.574082427081446,74.66619121262684,1456.9563208368875,Sugarcane,95.28524295630022,4864.067490744932
Tamil Nadu,Coimbatore,Red Soil,Maize,88.1206690337425,53.7948108899876,75.14876083924607,23.894717452606912,52.40869317770112,809.2649540320251,Maize,96.70404853751548,3175.337362321264
Tamil Nadu,Salem,Sandy Soil,Wheat,95.49313589984507,56.418485902344386,48.673246983821784,17.814943273887465,52.324415540473964,744.9773149272862,Wheat,97.17001157222857,3346.4726818091654
Tamil Nadu,Madurai,Red Soil,Cotton,88.20169606574021,53.558605733138336,44.366446492932724,23.645956054504992,58.710317210845744,995.9509683385845,Cotton,95.1409792663816,2042.2375925051058
Andhra Pradesh,Guntur,Black Soil,Cotton,89.51802670273794,47.05680692039551,36.57988840146251,28.871070029871618,64.94900823721578,937.1418951353853,Cotton,86.51751973820295,1878.21494761278
Gujarat,Ahmedabad,Sandy Soil,Groundnut,25.159595708357067,44.46914005221222,56.98988045138698,24.815677906026675,71.0562415812074,646.8171839417539,Groundnut,93.55373665125236,2352.4772661384272
Kerala,Kozhikode,Clay Soil,Sugarcane,98.16347310486123,41.84153574051251,28.01649937926038,25.71009872208171,83.9344058918357,1338.5226669560857,Sugarcane,94.52366916890816,5471.5682138811035
Kerala,Palakkad,Red Soil,Sugarcane,86.74810305066033,52.908662776422496,54.55350372707372,33.00856967097412,84.28992500850609,1176.8894604306265,Sugarcane,95.2109512470061,5749.470050765446
Maharashtra,Nagpur,Black Soil,Sugarcane,73.70927392437665,49.83035282908317,39.70695450043008,32.87798036017203,85.3431100924265,1243.8552316066473,Sugarcane,89.34517672962315,5374.433318093441
Karnataka,Bengaluru,Clay Soil,Maize,104.94721863372393,56.987264992242764,72.3550456191905,22.60013587449386,59.97067752815276,830.5537792532803,Maize,87.81890736424455,2561.0408808782854
Andhra Pradesh,Ongole,Red Soil,Cotton,94.65138688013701,57.73152270008164,45.09988130869353,24.07874108371617,68.51490233362695,895.4656067322785,Cotton,89.66851202793144,2497.1059838881374
Karnataka,Mysuru,Sandy Soil,Millet,66.07509042803837,30.300211603472327,66.38595622254178,32.81160375824879,58.50083151940445,627.7109302821234,Millet,89.13350667510674,1773.1148233019355
Kerala,Thrissur,Clay Soil,Maize,76.82135687435111,51.53406222548614,78.00744270382418,28.46417810882037,71.28780652307162,668.9910152711051,Maize,90.26456724531893,3372.6521393508738
Gujarat,Surat,Black Soil,Cotton,74.81920193769045,51.6015820781557,34.16025141143152,29.285931873485918,53.19256994134215,631.7637551847818,Cotton,89.17348521438129,2000.1510885380926
Andhra Pradesh,Nellore,Black Soil,Cotton,63.11953456699716,51.47331758916678,40.77847329042051,32.46685935666591,55.783914549950325,969.5923607228519,Cotton,93.01665628124265,1555.4118128033028
Kerala,Thrissur,Clay Soil,Rice,109.93795607159865,32.97885824866516,69.31965122860663,26.510866901533618,82.55278848229327,845.0705173703616,Rice,87.96171115010505,3350.3832060502227
Kerala,Palakkad,Red Soil,Sugarcane,84.19986364239688,58.42928979354953,36.323589415049355,28.542823203369807,87.8685908359786,1207.4186929219904,Sugarcane,86.93051751497113,5603.591352008601
Maharashtra,Nagpur,Red Soil,Millet,63.486191461126566,28.345853668572097,25.472728016467993,26.80292590134446,66.53593160773656,470.949731423312,Millet,90.31583101584854,1791.7813005810171
Gujarat,Vadodara,Clay Soil,Cotton,81.60844844985965,42.48967263318972,32.93221220880548,33.09989558093362,71.15212197402796,828.6208975948274,Cotton,87.46906031208853,2390.3315157958855
Tamil Nadu,Erode,Sandy Soil,Cotton,80.0368624393374,41.456108887391046,66.48778158267353,28.130389915907585,70.78980378456923,834.6775082990754,Cotton,91.97332156503249,1864.9947702801862
Kerala,Thrissur,Red Soil,Sugarcane,96.50331531581867,64.71389086588047,19.61495549005692,31.42207621116045,83.71740941681705,905.0616594151334,Sugarcane,95.73683216807066,5775.532141336757
Andhra Pradesh,Ongole,Clay Soil,Rice,103.5790687743185,32.53613349802278,79.52711684739756,22.338689049137024,83.53077339456246,1236.4569554400066,Rice,85.54786521210349,3523.788453042498
Kerala,Kozhikode,Clay Soil,Groundnut,52.51108596759492,53.70447338486448,54.186211366841945,23.476369717183566,70.5101779151963,621.1859689292072,Groundnut,89.81705329746792,1989.5939264339456
Karnataka,Mysuru,Sandy Soil,Millet,60.01360270718017,26.741500830847656,43.206854108023634,35.0650868833659,57.467714382858276,759.2406214141963,Millet,93.04058882274398,1259.270501659076
Tamil Nadu,Coimbatore,Clay Soil,Sugarcane,88.52402809050726,56.22980013409651,44.08061458069158,29.130371266007096,76.78385676354496,1339.2099299636202,Sugarcane,91.95447287153054,5210.201742053796
Tamil Nadu,Coimbatore,Black Soil,Cotton,72.43000567583539,51.46060238714797,35.49646407181747,31.00422522847019,55.07919971666692,688.5570661924422,Cotton,90.22905869828682,2263.8220936105495
Kerala,Thrissur,Sandy Soil,Groundnut,28.35766903357349,38.99059921302655,62.472755899960696,27.696355554604658,69.39813633026402,686.6239218946031,Groundnut,85.98686614352637,2012.5605716372208
Karnataka,Tumkur,Sandy Soil,Rice,64.62527373765323,26.474437650611915,52.53346632076772,26.550741389536,76.03414623173788,893.9934039949366,Rice,93.63286397729618,4014.9408836281773
Tamil Nadu,Coimbatore,Sandy Soil,Wheat,112.31487101456307,52.21957653409389,38.39773000470538,17.861411616559838,38.27488610523972,620.6359334451538,Wheat,97.04397446362447,2889.6822256443998
Karnataka,Mysuru,Alluvial Soil,Rice,107.30751136565151,29.423966849867377,57.09348805407621,20.964823923859086,80.23883727782022,1023.9217062810046,Rice,87.13561825958219,3723.1314039572017
Kerala,Kozhikode,Alluvial Soil,Millet,74.5590482540118,37.704221602477006,56.737008355315865,27.684175126374104,62.34074455347005,464.15685473504396,Millet,97.88662746924933,1221.191424208753
Tamil Nadu,Coimbatore,Black Soil,Cotton,69.48354212582188,56.90272762002768,60.95732646088453,29.667129799444936,50.13632368666483,1041.2677523439286,Cotton,92.64256740810002,1912.9152822034941
Maharashtra,Nagpur,Clay Soil,Millet,47.50205901720357,38.243866397728674,51.46013708166964,31.441395499658363,43.71987454520304,389.8922196731738,Millet,85.11241578271073,1716.7622724818061
Kerala,Thrissur,Alluvial Soil,Maize,116.55401050071532,57.38138255988813,92.56635226063983,27.874739019935316,67.52692491452984,556.7549697785194,Maize,98.64314930358107,2821.0226961771714
Gujarat,Vadodara,Red Soil,Millet,69.42063776930455,39.244156854337035,56.029046198739266,28.41248475939299,64.88226397071097,513.591276610851,Millet,90.9582180984279,1576.7306149878793
Gujarat,Surat,Sandy Soil,Sugarcane,78.71279839446201,53.5508001292052,47.4337358840464,29.427173739944713,84.67192761976162,1244.7792820779744,Sugarcane,96.10035449803505,5928.245033767445
Gujarat,Surat,Red Soil,Millet,69.87847469219304,29.558587389947515,50.234594137085814,29.63737920158672,61.726993872873024,465.7830623895508,Millet,92.05245837551001,1113.6188488159391
Karnataka,Bengaluru,Clay Soil,Cotton,75.40723814893151,67.80183214770204,61.19452801884552,32.92007585905766,62.597685363716536,615.111355200954,Cotton,93.85392389390563,2004.4010838529593
Tamil Nadu,Salem,Clay Soil,Millet,51.67198457315062,40.51795465499262,64.95406623952404,32.22037661462738,69.29653068512428,797.7523945952639,Millet,96.72582157376715,1768.4262372371645
Kerala,Thrissur,Red Soil,Millet,62.50827857406185,29.504787389365397,54.37471109984543,29.113483053344478,55.37750432238032,489.6062303923038,Millet,95.29734192375281,1579.85410542271
Maharashtra,Nashik,Black Soil,Cotton,70.94485099345408,56.19669404627422,68.22511439252611,30.452726388095613,64.76073089468828,728.5051764611723,Cotton,85.5360702889841,1564.0820871499377
Gujarat,Surat,Black Soil,Cotton,63.207846057598275,58.080767230287236,46.58514242494419,32.0621465610093,76.63690731172699,893.1367364412779,Cotton,95.94097382328376,2256.423906218306
Karnataka,Bengaluru,Clay Soil,Sugarcane,78.62597994384225,49.81179683395827,54.20990245901893,31.644492750248723,87.45820532604787,1102.3548795376664,Sugarcane,95.60256108964933,5864.75780524878
Tamil Nadu,Madurai,Alluvial Soil,Millet,66.76855670434661,25.282644539512354,51.00446687223156,25.830683540659134,54.85797539557281,488.8161244667714,Millet,91.16722758106185,1036.0369719461685
Maharashtra,Nagpur,Clay Soil,Millet,79.51451927966124,19.842701807391183,45.05704356418774,27.170457727495652,61.200010640256494,313.4554640752806,Millet,95.34375770739992,1410.5001756948068
Tamil Nadu,Madurai,Red Soil,Cotton,65.86806308026925,51.54992836084017,53.06144464638962,26.596215085678068,53.837270640666915,910.8898953456621,Cotton,98.42061364738625,1528.7042745679034
Maharashtra,Pune,Black Soil,Cotton,69.05847350248429,68.43686892855713,68.78444282092892,27.385443576256954,67.4833097435631,866.3271632680046,Cotton,93.97500551158545,2378.05905849563
Andhra Pradesh,Ongole,Clay Soil,Groundnut,55.141710641202366,52.57075797959517,74.68003975153349,30.693668098161965,58.62123598278302,702.7058805898582,Groundnut,86.07602058251993,2295.4184040125947
Maharashtra,Nashik,Red Soil,Wheat,95.23853717403173,41.604896692163344,39.70511495391856,17.96697426848601,53.97016653511394,721.265675515559,Wheat,91.95738940809419,3723.423085868186
Kerala,Palakkad,Black Soil,Millet,41.42161809180668,37.14188684768521,74.43570888205514,24.442618354430273,48.61992133959967,665.5127257303672,Millet,88.86872311089414,1142.4824868534952
Tamil Nadu,Erode,Black Soil,Cotton,84.1819511302534,43.50961571886347,34.15627224088867,30.581070031492516,73.27501027192547,674.1437476722358,Cotton,88.39748598914939,1507.060020091151
Gujarat,Ahmedabad,Clay Soil,Millet,50.25685158188883,26.309820868041562,58.74178354405676,32.30561379431904,54.20652838745541,510.2835126083364,Millet,88.94612546528056,1269.3657500690906
Karnataka,Tumkur,Black Soil,Sugarcane,82.2462580925636,55.57648503061422,34.62717659961904,31.225550645188235,87.30363939546288,1094.2469014497485,Sugarcane,93.61208453966997,5934.936198098497
Kerala,Palakkad,Alluvial Soil,Rice,115.10666637559936,20.525671330672118,55.49284345590728,25.43170858127236,86.83652032360692,958.2752620111346,Rice,90.62334582370403,3799.8316940719046
Andhra Pradesh,Nellore,Black Soil,Cotton,78.95073668275529,56.79876950469027,37.55606148674586,32.04576693891523,56.699611922589376,729.2458607872724,Cotton,96.2651325673865,2377.2171632246514
Kerala,Palakkad,Sandy Soil,Sugarcane,106.51625163023581,47.35289752265842,37.62640147021666,31.72658781750947,83.64786597581048,1246.8842172175284,Sugarcane,87.53306627336038,5169.193524208858
Kerala,Palakkad,Red Soil,Sugarcane,105.54159158664778,57.49761228552464,43.74173080825517,27.15855557882504,84.38159402472637,1576.8088837961604,Sugarcane,90.82442444340953,5386.741433306173
Tamil Nadu,Madurai,Black Soil,Groundnut,30.18774438575918,41.09138006349317,61.89884891677028,23.150645597150664,64.81281464082976,800.453879695867,Groundnut,94.80017316842422,2055.56694211562
Maharashtra,Nashik,Sandy Soil,Wheat,96.82344334720368,50.49096359283272,49.48368433810299,20.795483871435316,47.034386447167975,570.8670444628976,Wheat,88.49558500695771,3639.7449688871657
Karnataka,Tumkur,Clay Soil,Cotton,76.02627708908383,59.905374648871955,59.89649018652255,29.36804393395077,51.55200655990017,830.5587318770822,Cotton,96.62952187629608,2006.220580382681
Andhra Pradesh,Nellore,Red Soil,Millet,39.09301269524278,18.696839991076747,36.112076236729706,32.117311329644224,59.07810457822129,340.4949661808146,Millet,90.53465243467676,1353.0041620553397
Kerala,Palakkad,Clay Soil,Millet,41.49014962426119,27.963839443445202,49.6423283307745,24.616619650409298,66.31450992538075,771.6119833057048,Millet,88.56022362695104,1595.5477190146337
Maharashtra,Nagpur,Clay Soil,Maize,105.05778591943636,37.84987528142817,68.17344034980002,28.08731882482877,66.76940290186258,642.4405354578598,Maize,98.38076521726258,3315.0144800243907
Kerala,Kozhikode,Clay Soil,Groundnut,54.5550000957401,39.25841034891378,66.82063941176226,28.05737698388881,75.51018067204646,481.94142208289884,Groundnut,93.77655015532112,2402.0318687621525
Andhra Pradesh,Guntur,Black Soil,Cotton,87.75195942512686,47.788944102871405,41.049416181264654,31.392328446787566,63.069592220407245,830.4635242320646,Cotton,94.58310040547538,2028.1431791386701
Maharashtra,Nashik,Sandy Soil,Sugarcane,111.88116366045851,52.14124487059833,54.33250992871546,30.158247725232066,84.89584991844578,1396.7545891669674,Sugarcane,90.26290604666266,5260.959724485168
Karnataka,Mysuru,Red Soil,Cotton,71.73845881076322,51.173352603613814,22.633288857505462,28.33456172695774,52.79623635259367,853.3299163623612,Cotton,87.64132913955231,1631.1458338536545
Gujarat,Vadodara,Black Soil,Groundnut,33.139550847328024,40.8794662121547,87.13930415291249,21.9756543746199,63.94074014128158,783.6736033538393,Groundnut,97.14563739877664,1861.3598506900262
Kerala,Palakkad,Red Soil,Rice,73.88829810603531,44.8312212475438,43.14556130512348,20.94455234453131,79.23889659295823,1203.2891729134449,Rice,88.36361999263487,3439.746699730938
Karnataka,Bengaluru,Black Soil,Cotton,60.22772446066168,56.0798861707777,28.473119795684863,32.11040746290543,73.06286439269022,853.7549354538285,Cotton,86.5589429051702,1833.8641314404874
Gujarat,Vadodara,Clay Soil,Cotton,66.92802047403657,54.42986149245337,34.78805559679249,32.08572089709912,52.17544253363533,770.2469934266322,Cotton,95.91553987429057,1743.1621220805212
Karnataka,Mysuru,Red Soil,Rice,87.25607634669811,42.037467705770894,85.57600841477725,25.78046653867389,75.08053901358815,1006.7749332248926,Rice,92.85642139535729,3515.332863721444
Andhra Pradesh,Ongole,Red Soil,Sugarcane,94.88281645698291,58.88413874564652,56.536631198342604,31.526868065167776,81.8651026763616,1328.2679285470106,Sugarcane,97.35972135212602,4937.528342462546
Kerala,Kozhikode,Black Soil,Cotton,73.96915916921147,51.12191763913145,58.06805283768014,31.704541787429918,57.118223800839516,682.9695661656123,Cotton,93.53365282405333,1865.1100298790368
Gujarat,Vadodara,Alluvial Soil,Sugarcane,90.47186335517976,66.83803818459843,51.2254992049629,28.674418486093224,76.77213342812797,972.9510569842596,Sugarcane,91.58435680274468,5907.740754123979
Andhra Pradesh,Nellore,Black Soil,Cotton,78.35769225417552,59.16880235949715,29.730655029876765,28.78843998079612,55.46328820357774,783.5239625339601,Cotton,90.98210439938585,2068.7723372484274
Andhra Pradesh,Nellore,Clay Soil,Wheat,79.960419170967,54.9423833748961,49.03379460581288,21.679978741793235,49.23465551960228,419.9357144862629,Wheat,89.21275914681529,3187.1734062025153
Gujarat,Ahmedabad,Clay Soil,Sugarcane,88.76732522417183,56.92660268495461,52.486626671510244,27.576765048507596,84.38461421855003,1430.8088459048706,Sugarcane,93.22673586129964,5423.308072451714
Tamil Nadu,Coimbatore,Red Soil,Sugarcane,94.45826521333164,53.519032503524386,45.66828623672731,31.955224216213704,82.5152757894342,1259.7532281410272,Sugarcane,98.89992610884933,5888.560536974691
Tamil Nadu,Erode,Alluvial Soil,Maize,73.59997279713878,36.106388533109005,83.45383655422012,24.840222924435814,58.14537636512827,641.2317863453604,Maize,93.50044087979109,3457.9660252590847
Tamil Nadu,Erode,Red Soil,Wheat,112.53451575750717,44.610351659600404,19.22706638073504,15.801237315698259,57.345897604946956,667.9724094959722,Wheat,92.6065029855158,3366.8116927300935
Andhra Pradesh,Guntur,Clay Soil,Maize,77.99302785865422,46.43958871816312,75.54918737042384,22.46491689364714,57.868709073853786,690.22954452499,Maize,98.0688003863671,2910.8033823449227
Karnataka,Mysuru,Sandy Soil,Maize,78.11112814970744,54.37838755923879,64.46492745379824,23.33149268558086,66.7563766965257,1024.0993415717082,Maize,86.45949317594888,2611.054504285843
Gujarat,Surat,Clay Soil,Rice,91.9815639920636,28.622331120215087,36.03142306651483,25.290838115327936,86.17751122776201,1171.0188012546134,Rice,96.24896919283105,3020.7208311911263
Gujarat,Vadodara,Clay Soil,Rice,91.5248091246727,35.4749360114147,50.17596098714139,26.720997372474116,82.70510579942984,944.155974690007,Rice,95.6952246721682,4000.730664483354
Tamil Nadu,Erode,Alluvial Soil,Groundnut,56.570942992640674,41.752208055617956,62.550672949793224,23.53546991377356,61.566364609563905,560.6571052398972,Groundnut,97.74946516408795,1522.583580369438
Kerala,Thrissur,Sandy Soil,Millet,52.254328261710775,40.257049827220065,43.44375839291375,31.602006025419527,64.36641471524847,325.4224609954123,Millet,91.1923037709133,1602.2674749417176
Karnataka,Bengaluru,Alluvial Soil,Rice,75.13483922725425,40.05908079132391,69.45957112872242,24.027976301629884,86.08122403564079,1318.8996897140719,Rice,92.79361721908262,3028.541443523166
Andhra Pradesh,Guntur,Red Soil,Sugarcane,101.37308359940693,73.40733954264807,37.15403855979844,31.284131838139274,80.3096175468045,1351.4095349181707,Sugarcane,90.73986353232809,5210.471987369998
Maharashtra,Pune,Red Soil,Maize,101.27644822854523,49.58833854261843,90.16459928831404,26.39519451399823,70.73501833730921,805.1127080748336,Maize,85.64227258496794,2557.4766766633998
Gujarat,Ahmedabad,Sandy Soil,Sugarcane,103.06731366761204,61.9445140462469,49.24138683684659,29.628473459179236,73.60335051614248,1242.6394468928952,Sugarcane,92.91729010152241,5148.9084178511885
Kerala,Kozhikode,Alluvial Soil,Rice,81.81602052493668,38.581484148721714,63.13310180944852,25.4609145967693,87.49750400014209,1242.1774618935244,Rice,95.16544974450115,4329.679671227578
Kerala,Palakkad,Clay Soil,Rice,83.01094748974604,24.771352511697472,41.286003823907116,21.06552464187076,74.59951960303974,999.6697819110179,Rice,93.01950805168356,4141.264300558731
Kerala,Kozhikode,Sandy Soil,Groundnut,38.86108620248227,61.522535096249214,86.21046334858087,22.952065685112842,70.87832348657129,827.598006157325,Groundnut,90.03140891645802,2402.1230577846177
Tamil Nadu,Salem,Black Soil,Cotton,82.46318146639423,60.549720258966474,47.11877926953695,29.851130708699245,73.68583571101777,837.3349373918885,Cotton,91.97898827444351,2039.7910115614409
Karnataka,Bengaluru,Clay Soil,Groundnut,47.289339126387496,53.81390590064876,74.01706635701282,23.735782049022994,63.53677950136304,500.87923248234034,Groundnut,96.82865235273003,1686.9528163033074
Karnataka,Bengaluru,Black Soil,Cotton,80.00610270590145,41.34683900631372,61.58791662547508,32.80148768445612,65.1601110425321,991.142775092809,Cotton,95.28418411182396,2485.468730027086
Karnataka,Tumkur,Alluvial Soil,Sugarcane,95.92781073135978,63.19050592058714,26.290458854137306,31.373487467691604,82.03942646743177,1282.768173890669,Sugarcane,94.46831541505213,5714.639840822583
Gujarat,Vadodara,Sandy Soil,Maize,83.55299691014224,58.96625414220475,68.53736346134554,25.152897771529474,59.35934644080333,900.5917106741706,Maize,96.52107984351511,3004.951558673733
Karnataka,Mysuru,Sandy Soil,Wheat,110.63031892640639,44.57006145002374,28.712609861103132,16.964284977009534,50.55256025684584,709.0655333356879,Wheat,88.16042080344545,3525.0228501924544
Karnataka,Tumkur,Sandy Soil,Sugarcane,86.53021929734496,62.40435673067953,47.716409402123126,31.407544529838056,73.98793659943378,1238.0056655240135,Sugarcane,87.79294511885418,4898.938890569781
Andhra Pradesh,Nellore,Alluvial Soil,Maize,88.94973411034638,58.53379931649881,91.89561318041336,28.292385642438884,61.138560590139804,610.9064115617889,Maize,88.92589151184316,3318.234582964886
Tamil Nadu,Madurai,Clay Soil,Rice,95.64269877734063,27.785970472845577,47.0859612818149,26.471152376309846,87.04416939093267,1235.331022500134,Rice,97.5829078505263,3243.7556987151947
Gujarat,Ahmedabad,Black Soil,Cotton,86.6256588621449,60.66490097010767,55.98301530680276,28.63906142631585,77.37308649650026,993.7249610624281,Cotton,90.63304952199104,2480.6163057333206
Karnataka,Tumkur,Red Soil,Millet,47.41713031784511,24.107144908352442,18.255516177755606,23.36516857610471,68.22629969220647,769.5831183925172,Millet,91.34591490572969,1061.961023220986
Kerala,Kozhikode,Alluvial Soil,Rice,109.01476480567838,37.69718782950109,69.06175393063825,24.15295312946763,79.92267501498014,1122.5412970557736,Rice,87.46002069162755,3461.3256350480137
Andhra Pradesh,Guntur,Alluvial Soil,Rice,82.82370509419177,28.47788483438157,74.28650194902671,26.461805126775552,85.87179371732135,1087.3393358847045,Rice,91.35253548672617,3773.326607166329
Tamil Nadu,Coimbatore,Clay Soil,Millet,47.77275464982651,30.762308074137252,65.56597511037745,28.13175651852981,62.60395900632778,672.2030364837162,Millet,87.22885399653131,1645.0056557506603
Maharashtra,Nashik,Black Soil,Millet,36.46175721867089,36.78161316128954,67.32818208584897,24.21135147978937,58.051427153907184,683.3642622949825,Millet,97.07268410601739,1362.217551563961
Karnataka,Tumkur,Black Soil,Groundnut,44.34006908716288,57.14622172416882,67.0035367054941,22.895242070222515,79.0113066517674,562.6806857004007,Groundnut,97.05230398747953,1752.7164160093103
Tamil Nadu,Madurai,Red Soil,Millet,64.94854551607574,27.073716348896085,43.98968697223304,34.00273267454307,62.23754806328467,351.75220310121125,Millet,88.23690381444072,1292.3053888989932
Gujarat,Vadodara,Black Soil,Groundnut,33.843844939114945,48.0160928298964,64.72505291995014,23.911187362441726,65.91196925003817,655.2512766445832,Groundnut,91.48734494332984,1615.8246890712278
Tamil Nadu,Erode,Alluvial Soil,Millet,64.22415580406378,22.724155388030127,68.73300028127821,29.226666949441,58.97758393880332,383.9674156619924,Millet,90.25568629898979,1707.9227182232173
Tamil Nadu,Salem,Red Soil,Rice,105.91743698257334,27.76194664681934,41.605781806583295,25.72901185944658,73.24203778647816,1231.0302636908616,Rice,85.05541975806713,4079.756192073878
Andhra Pradesh,Nellore,Clay Soil,Sugarcane,111.07578482313056,60.16387806142009,45.44912147298746,28.043953078378088,79.60768252766168,1163.9992152587245,Sugarcane,95.74533816307887,5570.4832789323345
Kerala,Palakkad,Sandy Soil,Groundnut,49.899436157096034,50.8411993437518,80.73029613214166,23.401189683005676,75.22321074471007,535.2955683975738,Groundnut,87.59110482804692,2487.723619103122
Kerala,Kozhikode,Black Soil,Cotton,67.04328900173394,54.68120065243281,39.68889071337975,24.18050785214493,68.27570950880055,590.8429688481297,Cotton,87.49239026040267,2169.124273075247
Tamil Nadu,Erode,Clay Soil,Sugarcane,102.23200432041584,65.69394874086936,45.15379615569334,23.855134067467304,85.83371432818669,841.7631007131986,Sugarcane,97.67482267016827,5705.351497926052
Kerala,Kozhikode,Clay Soil,Rice,107.49899198894687,41.79447589299576,39.37286066600895,24.453963540226205,69.41044762236109,1344.0282757705656,Rice,96.86577232297657,4489.467627548288
Karnataka,Tumkur,Red Soil,Groundnut,57.813400539360785,47.46858750236455,83.07862841725195,23.18640904592297,70.05572350309447,762.9376248656635,Groundnut,95.75963865119199,2317.56671831692
Gujarat,Ahmedabad,Sandy Soil,Maize,95.55279001623975,50.87930208727927,89.62903880782991,28.931355950345356,60.74787341941867,869.9191986149626,Maize,95.35047837650333,3404.365043926478
Gujarat,Surat,Sandy Soil,Cotton,61.544066709597885,42.40852350134944,22.18155317981061,25.73377617642981,60.528676774033826,704.7189304142314,Cotton,92.77505097439847,2262.6820130397023
Karnataka,Bengaluru,Sandy Soil,Cotton,67.19220145061625,71.62377895513823,69.37681719389276,29.09011893945935,54.0268362067717,663.0329121588408,Cotton,87.24082680766054,2179.6774955789288
Andhra Pradesh,Guntur,Alluvial Soil,Sugarcane,92.92685393630556,51.83210988417278,10.90430885214516,27.761275860660504,79.04565466995501,1093.1495463127062,Sugarcane,93.31594514546859,5367.840628895498
Kerala,Kozhikode,Alluvial Soil,Rice,100.57502035927237,42.07694927998614,35.133065459372624,23.68512926016762,81.1779786957241,1369.181494701726,Rice,88.9921973077324,3741.1168573480036
Kerala,Kozhikode,Red Soil,Rice,91.15494901271332,36.30077672707702,37.742987292053144,23.460363999234822,86.1291380997258,1189.5328625613076,Rice,92.57616140652017,3817.9384309791044
Andhra Pradesh,Nellore,Clay Soil,Rice,73.89114421550138,40.28291054437024,59.70599023210606,25.54160271713162,78.3602793559358,1373.3853868608262,Rice,93.8687015494011,3160.917970738063
Maharashtra,Nashik,Black Soil,Cotton,68.52496768347675,53.32785261294521,48.9901690340541,23.835472310772015,71.54312512456164,753.5189256688133,Cotton,87.91758207684589,1948.4369790770156
Maharashtra,Pune,Red Soil,Wheat,96.86024004954068,39.17169092148176,45.903613184829766,22.76469821938234,47.97091586090954,556.5201814293047,Wheat,93.91668057924649,3617.186975732862
Andhra Pradesh,Guntur,Alluvial Soil,Cotton,55.723545754493756,54.29040056415438,48.36226487955235,31.483433587495995,59.47740828727234,763.8309388594624,Cotton,87.80349149673737,1977.0448668553165
Maharashtra,Nagpur,Sandy Soil,Rice,95.55982623887007,30.11893736979331,58.42728987803345,21.364521482006445,72.74939621053468,1216.95430826974,Rice,90.14672529566118,4212.467119537235
Tamil Nadu,Erode,Clay Soil,Sugarcane,79.48768055581749,43.17172758815957,37.52119298036588,28.598508081140984,69.11100724403153,1535.9260514608109,Sugarcane,91.78159934573682,5649.862438140809
Kerala,Palakkad,Sandy Soil,Wheat,98.72771879096359,52.219807406651846,32.84943055347224,20.786980377527826,50.887715541587404,535.5673293265381,Wheat,87.37042456753296,3487.185710316758
Karnataka,Mysuru,Clay Soil,Sugarcane,116.71551623888351,67.44110701080196,44.663649156938185,32.30475802951011,85.32832475736716,1380.8522846139313,Sugarcane,92.45597397449114,4747.901480410032
